county_fips,state,county_name,total_population,total_votes,dem_margin,vol_z_abs_sum,misfit_score,p_dem,volatility_class,margin_closeness,norm_volatility,norm_misfit,norm_votes,norm_closeness,priority_score
37037,NC,Chatham County,80151,52301.0,12.441444714250204,-1.4180665753625452,0.7331299942033637,0.2668700057966363,Very Stable,0.875585552857498,0.0949923744611417,0.7666084941095983,0.035170346173620366,0.8294735998901865,0.3948371423871845
37055,NC,Dare County,37875,25196.0,-18.725194475313536,0.7123347768255687,0.5448582835665535,0.5448582835665535,Volatile,0.8127480552468646,0.29909094471814074,0.5697387115195625,0.016364028694117898,0.7428412514664198,0.38482121876214626
42043,PA,Dauphin County,289593,299052.0,5.920709441836209,1.1253417624775208,0.1816898759929265,0.8183101240070735,Volatile,0.9407929055816379,0.3386582005270702,0.18998497581089743,0.2063740961970372,0.9193732030856072,0.38456186877722615
37125,NC,Moore County,104876,61790.0,-29.42385499271727,-0.8212040259558653,0.7993410184957056,0.7993410184957056,Stable,0.7057614500728273,0.15217352150122032,0.8358432714078314,0.04175411841353916,0.5953417295480815,0.38411974981532504
42011,PA,Berks County,433015,419676.0,-12.177012743163772,0.1894339067872226,0.2667087049339916,0.2667087049339916,Volatile,0.8782298725683623,0.24899553905603258,0.2788864805195632,0.290066892347102,0.8331192515352428,0.38356085524052463
42079,PA,Luzerne County,327675,312300.0,-19.17387127761767,1.989773191280202,0.2134822106423652,0.2134822106423652,Highly Volatile,0.8082612872238232,0.4214732149480071,0.22322921621905217,0.21556598308021183,0.7366554664582823,0.3834718576008746
37185,NC,Warren County,18795,10013.0,18.93538400079897,3.7243743869334303,0.2173186651364977,0.7826813348635022,Highly Volatile,0.8106461599920104,0.5876529930613118,0.22724087553643854,0.005829576811023049,0.7399434256618802,0.38255219613763497
26083,MI,Keweenaw County,2133,1611.0,-12.787088764742393,1.0392753299813626,0.4447250790867744,0.4447250790867744,Volatile,0.8721291123525761,0.3304127890220763,0.4650325815901122,0.0,0.824708299400599,0.3803236419842707
37041,NC,Chowan County,13836,7552.0,-22.40466101694914,1.479131299330281,0.4361487068393942,0.4361487068393942,Highly Volatile,0.7759533898305085,0.3725522546072416,0.4560645399547438,0.004122056157377759,0.6921134472779498,0.3652350148657928
37181,NC,Vance County,42322,20092.0,13.328688035038816,2.647735249393831,0.1793384679184483,0.8206615320815517,Highly Volatile,0.8667131196496117,0.4845078704632306,0.18752618263991494,0.012822709955310279,0.8172414176063694,0.35888786780904935
37089,NC,Henderson County,118484,69974.0,-14.485380284105531,3.274239706498261,0.0882854932032,0.0882854932032,Highly Volatile,0.8551461971589447,0.5445287974229882,0.09231496224076155,0.047432439839558284,0.8012944162535878,0.358554372997694
37117,NC,Martin County,21644,12040.0,-10.307308970099667,2.053014301607904,0.1787836280676667,0.1787836280676667,Highly Volatile,0.8969269102990033,0.42753189501131633,0.18694600412862297,0.007235974358743081,0.8588963487902919,0.3485843328832948
37017,NC,Bladen County,29566,16764.0,-20.371033166308756,2.6237547025809413,0.2081873447307234,0.2081873447307234,Highly Volatile,0.7962896683369124,0.4822104651816086,0.2176925421359278,0.010513636921855779,0.7201505211940091,0.3457447885577303
26061,MI,Houghton County,37693,19374.0,-17.033137194177762,-0.4845764962948103,0.5069824195517172,0.5069824195517172,Moderate,0.8296686280582225,0.1844234059853812,0.5301331165590166,0.012324538549655132,0.7661691848670527,0.34417527254619285
37153,NC,Richmond County,42344,19873.0,-20.852412821415996,2.628856578009814,0.2034653175765103,0.2034653175765103,Highly Volatile,0.79147587178584,0.4826992395055606,0.21275486745240887,0.012670760738265046,0.7135138708512836,0.3438689530695934
42045,PA,Delaware County,579222,656344.0,23.73846641395366,0.8389445635688717,0.0035373903336024,0.9964626096663975,Volatile,0.7626153358604634,0.31122052604248174,0.0036965472360719724,0.4542747338980664,0.6737246351392496,0.3426039051241291
26047,MI,Emmet County,34125,22851.0,-10.76539319942234,1.1161229658802958,0.2270980026592343,0.2270980026592343,Volatile,0.8923460680057766,0.33777501332713195,0.2374668199731452,0.014736992557263693,0.8525808661451972,0.3348996303597812
37049,NC,Craven County,102612,56173.0,-20.411941680166628,-0.4423096182467599,0.4650178348711737,0.4650178348711737,Moderate,0.7958805831983338,0.18847269433659902,0.4862520755115017,0.03785686383754339,0.7195865266428587,0.3314863484668127
37183,NC,Wake County,1178653,653580.0,25.43667186878423,0.5938336881480035,0.0007317356097761,0.999268264390224,Volatile,0.7456332813121577,0.2877381999650698,0.0007627626880157245,0.45235698213590647,0.6503119385405347,0.3296637839036084
