county_fips,county_name,dem_margin_2016,dem_margin_2020,dem_margin_2024,d_16_20,d_20_24,swing_dir_score,swing_mag_16_20,swing_mag_20_24,z_swing_mag_16_20,z_swing_mag_20_24,vol_z_abs_sum,vol_z_euc
37013,Beaufort County,-0.0507156270241214,-0.1212393277537411,-0.3343375059448917,-0.0705237007296197,-0.2130981781911506,150.28472144779877,0.0705237007296197,0.2130981781911506,-0.5126284414372917,1.2922171657483623,0.7795887243110706,1.3901845641587154
37015,Bertie County,1.9642320664727584,1.831685667869396,1.586733616348183,-0.13254639860336237,-0.2449520515212129,324.6751225964204,0.13254639860336237,0.2449520515212129,0.12320213561399636,1.6816046076267612,1.8048067432407575,1.6861117467746327
37017,Bladen County,0.5562777279145897,0.3778664492836105,0.1043840128125327,-0.17841127863097922,-0.27348243647107784,487.9235117392054,0.17841127863097922,0.27348243647107784,0.5933895691518333,2.030365133429108,2.6237547025809413,2.1152999210095
37019,Brunswick County,-0.2274716261765655,-0.0858576688621801,-0.0768711477934766,0.1416139573143854,0.008986521068703499,12.726168110282021,0.1416139573143854,0.008986521068703499,0.2161589286160144,-1.2028802185142358,-0.9867212898982214,1.222147905334407
37021,Buncombe County,1.526628510003838,1.810600718063663,1.9583836233318812,0.28397220805982504,0.14778290526821825,419.66237922511885,0.28397220805982504,0.14778290526821825,1.6755557594946775,0.49379159358889807,2.1693473530835754,1.7468020039703553
37023,Burke County,-0.6416477346238896,-0.7086064214369369,-0.7496382471455171,-0.06695868681304729,-0.041031825708580216,27.474371669883645,0.06695868681304729,0.041031825708580216,-0.5491754626646567,-0.8111526860838435,-1.3603281487485002,0.979572543987414
37025,Cabarrus County,0.1355115722930447,0.5537247390044763,0.6257291176754421,0.4182131667114316,0.07200437867096587,301.131792210737,0.4182131667114316,0.07200437867096587,3.0517375305153793,-0.43253866192733464,2.6191988685880445,3.082238090936194
37027,Caldwell County,-1.1184820437900391,-1.1585373831775148,-1.2176675308663942,-0.04005533938747563,-0.059130147688879475,23.68478133709625,0.04005533938747563,0.059130147688879475,-0.8249772498270679,-0.5899155628876063,-1.4148928127146743,1.014193193661461
37029,Camden County,-0.924588667277299,-0.9751689183149376,-1.1418107426336992,-0.050580251037638524,-0.16664182431876162,84.2878530741302,0.050580251037638524,0.16664182431876162,-0.7170802882734173,0.72432639133836,0.007246103064942666,1.0192413163817184
37031,Carteret County,-0.8682869914653419,-0.7856231194756881,-0.8258929687824329,0.08266387198965386,-0.04026984930674482,-33.28861668135405,0.08266387198965386,0.04026984930674482,-0.38817251864782437,-0.8204672218330132,-1.2086397404808376,0.9076587279015051
37033,Caswell County,0.4838049343008782,0.1814975241399242,-0.0662128482335987,-0.30230741016095397,-0.2477103723735229,748.8468114224522,0.30230741016095397,0.2477103723735229,1.8635205293607793,1.715322814810915,3.5788433441716943,2.532793146382057
37035,Catawba County,-0.5988735615959573,-0.5812147591140872,-0.6163727527205257,0.01765880248187013,-0.035157993606438565,-6.208480647549514,0.01765880248187013,0.035157993606438565,-1.0545771136322555,-0.8829554597238579,-1.9375325733561133,1.3754065698741984
37037,Chatham County,1.3511273778227422,1.4164257350227492,1.4541266681227436,0.06529835720000698,0.03770093309999445,24.61808996337004,0.06529835720000698,0.03770093309999445,-0.5661964625912284,-0.851870112771317,-1.4180665753625452,1.0228690645844347
37039,Cherokee County,-1.3735836833736677,-1.323173322965556,-1.4109629560277943,0.05041036040811164,-0.0877896330622383,-44.255070427633065,0.05041036040811164,0.0877896330622383,-0.7188219354559952,-0.23957689043010005,-0.9583988258860952,0.7576952298390554
37041,Chowan County,0.3607201327181628,0.2955167496968291,0.0207306457907614,-0.06520338302133366,-0.2747861039060677,179.16983581927323,0.06520338302133366,0.2747861039060677,-0.5671700978715537,2.0463013972018347,1.479131299330281,2.1234479810228004
37043,Clay County,-1.1588935960479938,-1.0944131395781629,-1.1133402104391017,0.06448045646983092,-0.01892707086093881,-12.2042616875017,0.06448045646983092,0.01892707086093881,-0.5745812364089872,-1.081365160852148,-1.6559463972611352,1.2245383654006403
37045,Cleveland County,-0.3021182265339152,-0.4080025543008689,-0.493711636865132,-0.10588432776695372,-0.08570908256426307,90.7524859083933,0.10588432776695372,0.08570908256426307,-0.15012618557263976,-0.2650099116426516,-0.4151360972152913,0.3045786021102544
37047,Columbus County,0.0394633055013897,-0.2064971963583604,-0.4511524762675203,-0.2459605018597501,-0.24465527990915992,601.7553542909461,0.2459605018597501,0.24465527990915992,1.2858757565851358,1.6779768183892627,2.9638525749743985,2.114020497635997
37049,Craven County,0.058312809415423,0.1761572580667618,0.1027012393773685,0.1178444486513388,-0.0734560186893933,-86.56384022573992,0.1178444486513388,0.0734560186893933,-0.027516063404104684,-0.41479355484265523,-0.4423096182467599,0.41570521633035296
37051,Cumberland County,1.598541342814101,1.625471354824111,1.492451986726001,0.026930012010009996,-0.13301936809811,-35.822131804460426,0.026930012010009996,0.13301936809811,-0.9595325782229664,0.31331947604833815,-0.6462131021746282,1.0093918281531797
37053,Currituck County,-1.0869684329737077,-0.9586230380968708,-1.0242872994740193,0.12834539487683694,-0.06566426137714854,-84.27705555745962,0.12834539487683694,0.06566426137714854,0.08013521470918838,-0.5100413891048996,-0.4299061743957112,0.516298238653342
37055,Dare County,0.0533151998236859,0.2629876358817751,0.172085656470245,0.2096724360580892,-0.09090197941153008,-190.5963946571778,0.2096724360580892,0.09090197941153008,0.9138657891097746,-0.20153101228420586,0.7123347768255687,0.9358233964897051
37057,Davidson County,-1.047363060181373,-1.0105378017344149,-0.9860063340787952,0.036825258446958165,0.024531467655619643,9.033776365013884,0.036825258446958165,0.024531467655619643,-0.8580906792446724,-1.0128560125755794,-1.8709466918202518,1.3274776517957225
37059,Davie County,-1.0111701205620702,-0.9290525027281034,-0.9589035989891922,0.08211761783396687,-0.02985109626108884,-24.513009146930504,0.08211761783396687,0.02985109626108884,-0.3937724861909028,-0.9478279215499298,-1.3416004077408326,1.026369592179457
37061,Duplin County,0.166430290303617,0.0321790540478941,-0.2469005555472662,-0.1342512362557229,-0.2790796095951603,374.6678260191478,0.1342512362557229,0.2790796095951603,0.14067941321462252,2.098785978264958,2.2394653914795803,2.103495490811427
37063,Durham County,3.389889429060012,3.5083202973734453,3.479794960814458,0.11843086831343319,-0.02852533655898748,-33.78280377613808,0.11843086831343319,0.02852533655898748,-0.02150433600548816,-0.9640342451451052,-0.9855385811505933,0.9642740597358873
37065,Edgecombe County,2.258582708172437,2.0536731956507714,1.8753226439021915,-0.20490951252166534,-0.17835055174857994,365.45724616771565,0.20490951252166534,0.17835055174857994,0.8650383029726774,0.8674559685268771,1.7324942714995544,1.2250596405656142
37067,Forsyth County,1.368872616504566,1.5139705048499812,1.4818973904361927,0.14509788834541526,-0.03207311441378846,-46.537411741016065,0.14509788834541526,0.03207311441378846,0.2518747222497578,-0.9206655744368549,-0.6687908521870971,0.9544977609515576
