county_fips,state,county_name,population_2024,total_votes_2024,dem_margin_2024_pp,p_high_vol,p_high_vol_state_rf,S_persuadability,S_electoral_weight,S_volatility_predicted,S_volatility_predicted_state_rf,PersuasionScore,PersuasionScore_pooled,state_persuasion_pct,persuasion_rank,persuasion_rank_pooled,persuasion_rank_shift_pooled,DPS,DPS_state_rf,state_priority_pct,new_rank,new_rank_state_rf,dps_rank_shift_state_rf,old_priority_score,volatility_class,race_entropy_raw,kmeans_cluster_label
42041,PA,Cumberland County,268323,296792.0,-9.442303027035775,0.8319895226548478,0.7034574090941736,0.3690761710834993,0.42144852963330914,0.8319895226548478,0.7034574090941736,0.549359879726289,0.613625936506626,0.8484848484848485,11,10,-1,0.5534799828151877,0.5213469544250191,0.8787878787878788,9,9,0,0.4820807738443455,Volatile,0.5006570976135863,1
42027,PA,Centre County,158576,161584.0,2.834439053371618,0.45063674727405406,0.721757473082473,0.45324794073684915,0.29557743050106244,0.45063674727405406,0.721757473082473,0.5480850793507144,0.4125247164465049,0.8333333333333334,12,19,7,0.37846409982416795,0.4462442812762727,0.7121212121212122,20,18,2,0.2734515594311401,Moderate,0.460730977456661,4
42043,PA,Dauphin County,289593,299052.0,5.920709441836209,0.7047579557869029,0.5727497493562511,0.6025212948778462,0.4232732321854303,0.7047579557869029,0.5727497493562511,0.5428235064439446,0.6088276096592706,0.8181818181818181,13,11,-2,0.534251632486897,0.5012495808792341,0.8636363636363636,10,11,-1,0.3845618687772261,Volatile,0.7754259626796781,0
42079,PA,Luzerne County,327675,312300.0,-19.17387127761767,0.5704749051209015,0.5671379865232811,0.5283018095236645,0.4338336060187662,0.5704749051209015,0.5671379865232811,0.5241028471472482,0.5257713064460584,0.803030303030303,14,13,-1,0.47594724866378924,0.4751130190143842,0.803030303030303,14,15,-1,0.3834718576008746,Highly Volatile,0.5372196057882952,0
42049,PA,Erie County,269052,275190.0,-1.0247465387550392,0.33137341611133225,0.5702689721269447,0.4883472803232892,0.403644045365019,0.33137341611133225,0.5702689721269447,0.5081323174855494,0.3886845394777432,0.7878787878787878,15,20,5,0.4260282708385118,0.48575215984241493,0.7727272727272727,16,14,2,0.4581305208330078,Moderate,0.4708245316100663,0
42071,PA,Lancaster County,557931,578514.0,-15.951904361865047,0.47458744072712306,0.500197862431686,0.37788977909862853,0.6116638664107414,0.47458744072712306,0.500197862431686,0.4974873425931855,0.484682131740904,0.7727272727272727,16,14,-2,0.4580455799940482,0.46444818542018895,0.7878787878787878,15,16,-1,0.3022509546524168,Stable,0.4933121672695565,1
42133,PA,York County,462924,498420.0,-25.263031178524145,0.3730832529835728,0.5151506753910009,0.38453462632285984,0.5635294754087106,0.3730832529835728,0.5151506753910009,0.494591363128393,0.423557651924679,0.7575757575757576,17,18,1,0.42353702963787915,0.45905388523973617,0.7575757575757576,17,17,0,0.2861822908331591,Moderate,0.4991252473409238,1
42069,PA,Lackawanna County,216146,233180.0,2.7866883952311454,0.5269502775674311,0.459640106350478,0.4876299677216925,0.3668918288143306,0.5269502775674311,0.459640106350478,0.44345050230924477,0.4771055879177213,0.7424242424242424,18,15,-3,0.514907291916662,0.4980797491124237,0.8333333333333334,12,12,0,0.5735878833478495,Highly Volatile,0.4852409930137282,0
42103,PA,Pike County,60621,69900.0,-24.048640915593708,0.6430730898284437,0.49545698729375204,0.3899907040554677,0.1743089348707583,0.6430730898284437,0.49545698729375204,0.38880340337843255,0.46261145464577835,0.7272727272727273,19,16,-3,0.3800304819509413,0.34312645631726835,0.7272727272727273,19,23,-4,0.3068097334044356,Highly Volatile,0.5195884453278343,1
42007,PA,Beaver County,166324,189686.0,-20.70896112522801,0.26014811625816525,0.38507877441615856,0.35913380157408425,0.3251517068017936,0.26014811625816525,0.38507877441615856,0.36361076430204875,0.3011454352230521,0.7121212121212122,20,30,10,0.31344922406888953,0.3446818886083879,0.5909090909090908,28,22,6,0.2488870573373861,Moderate,0.3692340663987202,3
42119,PA,Union County,42456,42376.0,-23.381159146686805,0.18765815071025055,0.49698467227646825,0.32869820700592856,0.12272009583089713,0.18765815071025055,0.49698467227646825,0.36134691184744056,0.2066836510643317,0.696969696969697,21,43,22,0.24859138191374416,0.3259230123052986,0.40909090909090906,40,25,15,0.1658991129911928,Very Stable,0.3942471144260461,1
42125,PA,Washington County,210042,243234.0,-25.505480319363244,0.27380390901574564,0.37860627607686426,0.2971297292512544,0.3759704511243634,0.27380390901574564,0.37860627607686426,0.3575781831323366,0.30517699960177724,0.6818181818181819,22,29,7,0.32637881326216844,0.3525794050274481,0.6515151515151515,24,21,3,0.2732871962405609,Moderate,0.3101766234161066,1
42075,PA,Lebanon County,144186,147384.0,-31.954621939966344,0.23281174079297798,0.2950405105214702,0.3970237051678486,0.27965184171828567,0.23281174079297798,0.2950405105214702,0.31668914198226866,0.28557475711802255,0.6666666666666667,23,32,9,0.31671294711572384,0.3322701395478469,0.6212121212121212,26,24,2,0.1739771042600037,Stable,0.4682214877056789,1
42051,PA,Fayette County,125997,126944.0,-37.94586589362238,0.5250744904802361,0.2880662432854385,0.42603876283815983,0.2553131641263461,0.5250744904802361,0.2880662432854385,0.3143711033838457,0.43287522698124453,0.6515151515151515,24,17,-7,0.35550298786813944,0.29625092606944003,0.6818181818181819,22,28,-6,0.2109349076295991,Volatile,0.3124907870121126,3
42129,PA,Westmoreland County,352500,422900.0,-28.42468668716009,0.24075628874253036,0.1989097250444774,0.30046095717585547,0.5144532050225017,0.24075628874253036,0.1989097250444774,0.303183403071828,0.3241066849208545,0.6363636363636364,25,25,0,0.3689573239771966,0.35849568305268337,0.696969696969697,21,19,2,0.2687898596171804,Very Stable,0.2687988548694183,1
42001,PA,Adams County,106115,121300.0,-33.64550700741962,0.16939695584656683,0.31834452997982404,0.28387019206775,0.24825283679450075,0.16939695584656683,0.31834452997982404,0.29220302220547467,0.2177292351388461,0.6212121212121212,26,38,12,0.26500863916239104,0.3022455326957053,0.43939393939393945,38,27,11,0.15750070633772,Very Stable,0.3431525541731282,1
42013,PA,Blair County,121277,129898.0,-43.4571740904402,0.12338404923476619,0.28461609615874334,0.3375366085523645,0.2589458997716553,0.12338404923476619,0.28461609615874334,0.2914286751603766,0.21081265169838803,0.6060606060606061,27,41,14,0.2701549601918538,0.3104629719228481,0.5,34,26,8,0.1340336845644465,Very Stable,0.2572184046473524,3
42019,PA,Butler County,197254,242880.0,-32.2068511198946,0.4514734196017106,0.2694873557471082,0.22292631053007148,0.3756540169569126,0.4514734196017106,0.2694873557471082,0.2843887597453001,0.37538179167260133,0.5909090909090908,28,22,-6,0.39900767689722666,0.3535111609335761,0.7424242424242424,18,20,-2,0.3164546897328418,Moderate,0.2443347265878845,1
